"Gene","waldStat","df","pvalue","FDR"
"cxadr",13.2089115659032,5,0.0214977462377296,0.107760167378518
"ATP8A1",13.1627824967509,5,0.0219001487297185,0.109500743648592
"pbx3b",13.146879215023,5,0.0220405493035342,0.109925855194762
"abca2",13.1289228595017,5,0.0222001143788552,0.110444178050194
"hist1h4l.10",13.1209436324266,5,0.022271375460462,0.110521700722543
"cita",13.0546377567782,5,0.0228720978478087,0.113219736229178
"bnc2",13.037487009697,5,0.0230299953719687,0.113717763217308
"pdlim2",13.0264579825161,5,0.0231320857201968,0.113938437108165
"armc1l",13.0143653671822,5,0.0232445203308094,0.114208843704596
"fabp11b",7.45693974556954,2,0.0240295760292094,0.117774588686372
"nop10",12.9151240151569,5,0.024187264005999,0.118255465645094
"muc5.1",7.42595320660088,2,0.0244047717250584,0.118696722168406
"mafa",12.8734653560858,5,0.0245938330504623,0.118696722168406
"fxyd1",12.8718101742724,5,0.0246101214371842,0.118696722168406
"rhag",12.8717162289448,5,0.0246110462486243,0.118696722168406
"cav1",12.87002562984,5,0.0246276944470964,0.118696722168406
"BX890602.1",7.40692182969521,2,0.0246381083481777,0.118696722168406
"esm1",12.8630912546979,5,0.0246960938315122,0.118696722168406
"dnmt3bb.1",12.8556346956065,5,0.0247698471228328,0.118763638982665
"cdk1",12.8218043037935,5,0.0251071256866845,0.120090709609804
"spock3",12.806195073305,5,0.0252642246418433,0.120551648831872
"adam12",12.7973660215171,5,0.025353501173776,0.120687529568214
"smc4",12.7888798070946,5,0.0254395958913756,0.120746842214456
"strbp",12.7841580387666,5,0.0254876205984167,0.120746842214456
"nptna",11.0797160515904,4,0.0256825740611978,0.12138073693209
"baz1b",12.7590685828595,5,0.0257442637412102,0.121383286285754
"agap1",12.719470250251,5,0.0261543631772821,0.122995233468466
"plekhg5b",12.7141375026702,5,0.0262100673839603,0.122995233468466
"mcm6",12.7049966554896,5,0.0263058141639839,0.12315339885733
"cirbpa",12.6936184736155,5,0.0264254640984343,0.123157164674807
"jmjd1cb",12.6931210850189,5,0.0264307063735355,0.123157164674807
"etf1b",12.663397867823,5,0.0267457909860431,0.124333478003034
"jarid2b",12.6281111114507,5,0.0271245212738073,0.125799473664737
"pxk",12.5988934231146,5,0.0274419915569282,0.126975182378794
"zgc:110540",12.5304054288214,5,0.0282001524091833,0.130179773330765
"hoxb8a",12.4904469253078,5,0.0286517021037965,0.13190355758436
"rbpms2a",12.4845081166056,5,0.0287194006000937,0.13190355758436
